year,yNum,Yard,nLinks,State,OneNode,Lon,Lat,Region,SimTM (M),RTM (M),GTM (M),Die (MGal),BioDie (MGal),Cat (GWh),Hyd (MkgH2),Bat (GWh),Hyd (GWh),HydMWh/Day,BatMWh/Day,Die at_the_well (GJ),BioDie at_the_well (GJ),Cat at_the_well (GJ),Hyd at_the_well (GJ),Bat at_the_well (GJ)
2025,450,MARCELINE,1,MO,380294,-93.531326,39.335338,CEN,84.29724206396612,124.5086753789796,161.86127799267348,0.1593792092758548,0.0,0.31352921135858397,0.038950304741135595,0.21739842336369508,1.2970451478798155,3.553548350355659,0.595612118804644,0.0,0.0,0.0,0.0,0.0
2025,497,MURRAY,4,MO,374911,-94.589359,39.118918,CEN,35.677364223704494,52.69616480615195,68.50501424799754,0.06745452116578013,0.0,0.1326958699303945,0.016485049508728814,0.09201016002540303,0.5489521486406697,1.503978489426492,0.25208263020658367,0.0,0.0,0.0,0.0,0.0
2025,503,NEFF,3,MO,375091,-94.569043,39.114337,CEN,106.77702975879104,157.7117615079358,205.02528996031654,0.20188132084875293,0.0,0.39713894680068385,0.04933729439573243,0.2753726854243346,1.6429319033778902,4.501183296925727,0.7544457134913276,0.0,0.0,0.0,0.0,0.0
2025,504,NEVADA,1,MO,376610,-94.348102,37.839187,CEN,26.060913845445217,38.49247950009893,50.04022335012861,0.04927287939671194,0.0,0.09692912324517403,0.012041681450768123,0.06720980951094144,0.4009879923105785,1.0985972392070644,0.1841364644135382,0.0,0.0,0.0,0.0,0.0
2025,531,NORTH ST LOUIS,1,MO,395565,-90.187011,38.654044,CEN,6.601373541872829,9.750357843934399,12.675465197114718,0.012481092731834257,0.0,0.024552682742529943,0.0030502244779361263,0.017024616285180073,0.10157247511527301,0.278280753740474,0.046642784342959105,0.0,0.0,0.0,0.0,0.0
2025,567,PITTSBURG,1,MO,374579,-94.616788,37.52893,CEN,20.913309997848167,30.889367930283804,40.15617830936895,0.039540401668996764,0.0,0.07778348887793289,0.00966318443661428,0.0539343934573615,0.32178404173925557,0.8816001143541248,0.1477654615270178,0.0,0.0,0.0,0.0,0.0
2025,576,POPLAR BLUFF,1,MO,392501,-90.514175,36.498502,CEN,225.23476822027774,332.67615824392294,432.4790057170998,0.4258471378356425,0.0,0.837722296976825,0.10407176611806343,0.5808693416164162,3.4655898117315127,9.494766607483596,1.5914228537436061,0.0,0.0,0.0,0.0,0.0
2025,638,SCOTT CITY,1,MO,400759,-89.636628,37.204769,CEN,225.23476822027774,332.67615824392294,432.4790057170998,0.4258471378356425,0.0,0.837722296976825,0.10407176611806343,0.5808693416164162,3.4655898117315127,9.494766607483596,1.5914228537436061,0.0,0.0,0.0,0.0,0.0
2025,674,SPRINGFIELD,1,MO,380934,-93.3625,37.219274,CEN,88.01720132797017,130.00312797415998,169.00406636640798,0.16641246625459993,0.0,0.32736496524296643,0.04066914563568848,0.22699201455565823,1.3542825496684265,3.7103631497765113,0.6218959302894747,0.0,0.0,0.0,0.0,0.0
2025,675,SPRINGFIELD SOUTH,3,MO,381332,-93.309972,37.211547,CEN,229.09355722489147,338.37566508148774,439.8883646059341,0.4331428775924785,0.0,0.852074404398058,0.10585475455257709,0.590820967851823,3.524963326600817,9.657433771509089,1.6186875831556797,0.0,0.0,0.0,0.0,0.0
2025,678,ST JOSEPH,1,MO,372981,-94.8556,39.75817,CEN,116.18946727161018,171.6141158212507,223.0983505676259,0.21967723933222089,0.0,0.4321469024360155,0.05368639646010373,0.2996468968361795,1.7877570021214544,4.897964389373848,0.8209504022909028,0.0,0.0,0.0,0.0,0.0
